Uniprot_ID,Query Cover,E value,Per_ident,Acc. Len,Accession  ,,Uniprot_ID,
B0TT67,99%,0,64.02,1260,Query_58117,,B0TT67,TRUE
B0UK72,99%,0,61.79,1247,Query_58118,,B0UK72,TRUE
B1LVN7,99%,0,61.54,1250,Query_58119,,B1LVN7,TRUE
B1WZ63,95%,0,31.94,1193,Query_58120,,B1WZ63,TRUE
B1XKG9,95%,0,33.31,1180,Query_58121,,B1XKG9,TRUE
B2IJ02,98%,0,63.28,1246,Query_58122,,B2IJ02,TRUE
B2Q553,99%,0,81.97,1221,Query_58123,,B2Q553,TRUE
B3E428,96%,0,37.25,1169,Query_58124,,B3E428,TRUE
B3EG82,99%,0,59.56,1228,Query_58125,,B3EG82,TRUE
B3EN13,99%,0,59.9,1227,Query_58126,,B3EN13,TRUE
B3PL28,99%,0,66.26,1247,Query_58127,,B3PL28,TRUE
B3QTZ4,99%,0,60.38,1233,Query_58128,,B3QTZ4,TRUE
B4S4L0,99%,0,59.15,1229,Query_58129,,B4S4L0,TRUE
B4SEX1,99%,0,59.05,1240,Query_58130,,B4SEX1,TRUE
B4W084,95%,0,32.09,1194,Query_58131,,B4W084,TRUE
B4WML6,96%,0,32.28,1195,Query_58132,,B4WML6,TRUE
B5GEB4,96%,6.00E-180,31.41,1171,Query_58133,,B5GEB4,TRUE
B5H8L9,96%,0,31.94,1169,Query_58134,,B5H8L9,TRUE
B5JQJ5,99%,0,58.01,1242,Query_58135,,B5JQJ5,TRUE
B5JXV6,99%,0,67.83,1233,Query_58136,,B5JXV6,TRUE
B6BGS7,96%,3.00E-146,28.3,1163,Query_58137,,B6BGS7,TRUE
B6BW08,99%,0,57.68,1249,Query_58138,,B6BW08,TRUE
B6ELR4,99%,0,72.72,1226,Query_58139,,B6ELR4,TRUE
B6YR37,98%,0,46.95,1224,Query_58140,,B6YR37,TRUE
B7BD90,99%,0,50.97,1231,Query_58141,,B7BD90,TRUE
B7GBG7,98%,0,51.56,1245,Query_58142,,B7GBG7,TRUE
B7K3W4,95%,0,31.91,1191,Query_58143,,B7K3W4,TRUE
B7KCS9,95%,0,32.81,1183,Query_58144,,B7KCS9,TRUE
B7RVB9,99%,0,62.03,1234,Query_58145,,B7RVB9,TRUE
B8C9X1,98%,0,50.6,1251,Query_58146,,B8C9X1,TRUE
B8CJ33,99%,0,64.71,1247,Query_58147,,B8CJ33,TRUE
B8ETT2,98%,0,62.49,1245,Query_58148,,B8ETT2,TRUE
B8GLZ0,99%,0,68.06,1250,Query_58149,,B8GLZ0,TRUE
B8HGP1,96%,1.00E-164,31.44,1214,Query_58150,,B8HGP1,TRUE
B8HR05,95%,2.00E-174,30.47,1212,Query_58151,,B8HR05,TRUE
B8IH83,99%,0,62.15,1248,Query_58152,,B8IH83,TRUE
B8KGM0,98%,0,61.49,1221,Query_58153,,B8KGM0,TRUE
B8KQY4,98%,0,59.75,1214,Query_58154,,B8KQY4,TRUE
B9JYB0,99%,0,61.68,1257,Query_58155,,B9JYB0,TRUE
C0BM50,98%,0,55.72,1237,Query_58156,,C0BM50,TRUE
C0N6S9,99%,0,67.4,1232,Query_58157,,C0N6S9,TRUE
C0QRY9,96%,3.00E-179,31,1182,Query_58158,,C0QRY9,TRUE
C0RGP1,98%,0,61.98,1261,Query_58159,,C0RGP1,TRUE
C0ZBM1,96%,0,37.76,1148,Query_58160,,C0ZBM1,TRUE
C0ZZW2,96%,2.00E-169,32.22,1189,Query_58161,,C0ZZW2,TRUE
C1A5U1,98%,0,61.03,1245,Query_58162,,C1A5U1,TRUE
C1CUZ4,99%,0,59.11,1229,Query_58163,,C1CUZ4,TRUE
C1D9Z0,99%,0,64.5,1239,Query_58164,,C1D9Z0,TRUE
C1DM06,99%,0,67.15,1278,Query_58165,,C1DM06,TRUE
C1DU66,78%,7.00E-157,34.53,1176,Query_58166,,C1DU66,TRUE
C1F6A7,96%,0,33.47,1157,Query_58167,,C1F6A7,TRUE
C1MHB3,98%,0,51.65,1222,Query_58168,,C1MHB3,TRUE
C3M978,98%,0,61.97,1256,Query_58169,,C3M978,TRUE
C3X5U7,99%,0,59.09,1253,Query_58170,,C3X5U7,TRUE
C3XC26,99%,0,59.12,1253,Query_58171,,C3XC26,TRUE
C4L880,99%,0,75.16,1237,Query_58172,,C4L880,TRUE
C4LIL8,97%,7.00E-171,32.15,1240,Query_58173,,C4LIL8,TRUE
C5AZM2,99%,0,62.03,1250,Query_58174,,C5AZM2,TRUE
C5BJB9,99%,0,65.01,1229,Query_58175,,C5BJB9,TRUE
C5S2W6,99%,0,64.33,1229,Query_58176,,C5S2W6,TRUE
C6CUS8,96%,0,38.56,1148,Query_58177,,C6CUS8,TRUE
C6WTP7,99%,0,61.19,1263,Query_58178,,C6WTP7,TRUE
C7LY65,96%,0,33.22,1151,Query_58179,,C7LY65,TRUE
C7NB07,96%,0,35.64,1169,Query_58180,,C7NB07,TRUE
C7Q855,96%,1.00E-169,31.53,1169,Query_58181,,C7Q855,TRUE
C7R4L4,97%,8.00E-169,31.52,1181,Query_58182,,C7R4L4,TRUE
C7RCM5,99%,0,64.28,1227,Query_58183,,C7RCM5,TRUE
C7RJK8,99%,0,62.44,1238,Query_58184,,C7RJK8,TRUE
C7X9A0,99%,0,51.09,1230,Query_58185,,C7X9A0,TRUE
C8X8S7,96%,7.00E-166,32.46,1195,Query_58186,,C8X8S7,TRUE
C9PPY3,99%,0,63.65,1232,Query_58187,,C9PPY3,TRUE
D0GK40,96%,0,35.13,1165,Query_58188,,D0GK40,TRUE
D0KYI6,99%,0,65.28,1238,Query_58189,,D0KYI6,TRUE
D0LXL7,99%,0,57.32,1266,Query_58190,,D0LXL7,TRUE
D0SAS6,99%,0,63.14,1228,Query_58191,,D0SAS6,TRUE
D0SKA4,99%,0,63.79,1228,Query_58192,,D0SKA4,TRUE
D0SUJ6,99%,0,63.5,1228,Query_58193,,D0SUJ6,TRUE
D1A2R0,97%,0,32.81,1157,Query_58194,,D1A2R0,TRUE
D1BG25,97%,1.00E-175,32.01,1176,Query_58195,,D1BG25,TRUE
D2ATZ7,97%,0,32.7,1154,Query_58196,,D2ATZ7,TRUE
D2PQB9,99%,0,54.55,1199,Query_58197,,D2PQB9,TRUE
D2QXK9,99%,0,56.25,1234,Query_58198,,D2QXK9,TRUE
D2S6D2,99%,0,62.49,1269,Query_58199,,D2S6D2,TRUE
D2UYB1,97%,0,55.18,1254,Query_58200,,D2UYB1,TRUE
D3BM55,98%,0,55.57,1231,Query_58201,,D3BM55,TRUE
D3F0W9,96%,8.00E-174,31.17,1189,Query_58202,,D3F0W9,TRUE
D3G025,96%,0,38.88,1148,Query_58203,,D3G025,TRUE
D3P8U9,96%,2.00E-174,30.58,1126,Query_58204,,D3P8U9,TRUE
D3Q595,96%,4.00E-168,31.6,1173,Query_58205,,D3Q595,TRUE
D3RTP5,99%,0,66.64,1253,Query_58206,,D3RTP5,TRUE
D4BZU0,100%,0,82.64,1227,Query_58207,,D4BZU0,TRUE
D4H5Z8,95%,3.00E-158,30.17,1116,Query_58208,,D4H5Z8,TRUE
D4XSH8,99%,0,63.47,1228,Query_58209,,D4XSH8,TRUE
D4ZG22,99%,0,64.29,1256,Query_58210,,D4ZG22,TRUE
D5CTJ6,99%,0,64.31,1239,Query_58211,,D5CTJ6,TRUE
D5MGY5,99%,0,57.61,1227,Query_58212,,D5MGY5,TRUE
D5RLA8,96%,5.00E-169,32.01,1166,Query_58213,,D5RLA8,TRUE
D5UPJ9,99%,0,62.97,1243,Query_58214,,D5UPJ9,TRUE
D6TJM7,96%,0,32.32,1194,Query_58215,,D6TJM7,TRUE
D6XXG6,97%,0,37.27,1158,Query_58216,,D6XXG6,TRUE
D6YBK6,96%,0,33.44,1154,Query_58217,,D6YBK6,TRUE
D7BGK6,87%,3.00E-157,35.64,1223,Query_58218,,D7BGK6,TRUE
D7BST9,96%,3.00E-177,31.06,1174,Query_58219,,D7BST9,TRUE
D7CTS8,99%,0,62.27,1235,Query_58220,,D7CTS8,TRUE
D7DNI8,99%,0,59.48,1265,Query_58221,,D7DNI8,TRUE
D7E529,95%,0,31.86,1176,Query_58222,,D7E529,TRUE
D7FUT0,96%,0,52.77,1224,Query_58223,,D7FUT0,TRUE
D7GDP5,96%,2.00E-163,31.13,1163,Query_58224,,D7GDP5,TRUE
D8FYY1,93%,7.00E-159,31.51,1244,Query_58225,,D8FYY1,TRUE
D8IVK9,99%,0,62.38,1247,Query_58226,,D8IVK9,TRUE
D8K547,99%,0,67.4,1232,Query_58227,,D8K547,TRUE
D8MLT5,100%,0,86.23,1227,Query_58228,,D8MLT5,TRUE
D8PED6,99%,0,59.21,1227,Query_58229,,D8PED6,TRUE
D9QAE5,96%,4.00E-173,31.14,1199,Query_58230,,D9QAE5,TRUE
D9SI53,98%,0,65.22,1224,Query_58231,,D9SI53,TRUE
D9SSS9,98%,0,53.83,1220,Query_58232,,D9SSS9,TRUE
D9XT49,96%,0,32.46,1170,Query_58233,,D9XT49,TRUE
E0DEX4,96%,9.00E-175,31.67,1189,Query_58234,,E0DEX4,TRUE
E0I542,96%,0,38.18,1137,Query_58235,,E0I542,TRUE
E0RNR6,99%,0,50.2,1213,Query_58236,,E0RNR6,TRUE
E0SI43,100%,0,85.82,1227,Query_58237,,E0SI43,TRUE
E0UBI0,97%,0,32.26,1186,Query_58238,,E0UBI0,TRUE
E0US60,96%,5.00E-159,30.14,1162,Query_58239,,E0US60,TRUE
E1IGB4,96%,0,32.81,1168,Query_58240,,E1IGB4,TRUE
E1RBM2,69%,2.00E-132,33.37,1156,Query_58241,,E1RBM2,TRUE
E1STX6,99%,0,66.4,1230,Query_58242,,E1STX6,TRUE
E1VKB4,99%,0,62.53,1230,Query_58243,,E1VKB4,TRUE
E1X3E1,99%,0,55.75,1239,Query_58244,,E1X3E1,TRUE
E1ZPJ8,99%,0,54.42,1276,Query_58245,,E1ZPJ8,TRUE
E2CKI5,99%,0,60.99,1242,Query_58246,,E2CKI5,TRUE
E2S9W9,99%,0,62.51,1266,Query_58247,,E2S9W9,TRUE
E3E4I7,96%,0,38.21,1146,Query_58248,,E3E4I7,TRUE
E3HDK0,98%,0,41.3,1141,Query_58249,,E3HDK0,TRUE
E3HVK2,98%,0,60.95,1257,Query_58250,,E3HVK2,TRUE
E3JAH3,99%,0,55.08,1236,Query_58251,,E3JAH3,TRUE
E4MC87,98%,0,51.02,1203,Query_58252,,E4MC87,TRUE
E4N2M6,96%,0,31.67,1167,Query_58253,,E4N2M6,TRUE
E4RR14,99%,0,57.65,1238,Query_58254,,E4RR14,TRUE
E4TJJ8,96%,4.00E-175,32.03,1126,Query_58255,,E4TJJ8,TRUE
E6J8H1,96%,2.00E-171,31.91,1186,Query_58256,,E6J8H1,TRUE
E6SA58,99%,0,62.43,1263,Query_58257,,E6SA58,TRUE
E6U1T9,97%,0,38.1,1145,Query_58258,,E6U1T9,TRUE
E6W3E3,96%,0,36.14,1142,Query_58259,,E6W3E3,TRUE
E6X0N2,96%,4.00E-162,29.83,1168,Query_58260,,E6X0N2,TRUE
E7C3S7,99%,0,55.95,1217,Query_58261,,E7C3S7,TRUE
E7RZQ6,99%,0,60.16,1260,Query_58262,,E7RZQ6,TRUE
E8N466,96%,0,34.5,1172,Query_58263,,E8N466,TRUE
E8R0S5,99%,0,58.62,1247,Query_58264,,E8R0S5,TRUE
E8U945,99%,0,59.89,1212,Query_58265,,E8U945,TRUE
E9T695,96%,2.00E-177,32.33,1189,Query_58266,,E9T695,TRUE
F0IZ81,96%,1.00E-171,32.12,1171,Query_58267,,F0IZ81,TRUE
F0L8C2,99%,0,61.31,1262,Query_58268,,F0L8C2,TRUE
F0RPU7,99%,0,57.66,1232,Query_58269,,F0RPU7,TRUE
F0RX30,99%,0,41.19,1171,Query_58270,,F0RX30,TRUE
F0SDG7,99%,0,59.71,1216,Query_58271,,F0SDG7,TRUE
F0SLW7,99%,0,53.96,1226,Query_58272,,F0SLW7,TRUE
F0SYH1,96%,0,36.42,1161,Query_58273,,F0SYH1,TRUE
F0ZS97,99%,0,55.83,1253,Query_58274,,F0ZS97,TRUE
F1KS55,98%,0,53.06,1254,Query_58275,,F1KS55,TRUE
F2J1F3,99%,0,62.35,1242,Query_58276,,F2J1F3,TRUE
F2K2Q2,99%,0,65.59,1244,Query_58277,,F2K2Q2,TRUE
F2TYS4,99%,0,55.99,1262,Query_58278,,F2TYS4,TRUE
F3L143,99%,0,61.92,1227,Query_58279,,F3L143,TRUE
F3NLF5,96%,1.00E-177,31.45,1183,Query_58280,,F3NLF5,TRUE
F3ZSM4,99%,0,53.46,1227,Query_58281,,F3ZSM4,TRUE
F4CX75,96%,7.00E-175,32.19,1190,Query_58282,,F4CX75,TRUE
F4F7P9,96%,1.00E-173,31.73,1167,Query_58283,,F4F7P9,TRUE
F4GR48,98%,0,59.26,1257,Query_58284,,F4GR48,TRUE
F4KQJ4,99%,0,62.87,1226,Query_58285,,F4KQJ4,TRUE
F4PVY7,99%,0,54.29,1204,Query_58286,,F4PVY7,TRUE
F5L7C2,96%,0,38.74,1148,Query_58287,,F5L7C2,TRUE
F5LK27,96%,0,38.32,1147,Query_58288,,F5LK27,TRUE
F5YN83,98%,0,48.76,1243,Query_58289,,F5YN83,TRUE
F5Z1U9,99%,0,62.18,1242,Query_58290,,F5Z1U9,TRUE
F6D0M7,99%,0,65.15,1244,Query_58291,,F6D0M7,TRUE
F6ENE1,97%,8.00E-173,31.99,1187,Query_58292,,F6ENE1,TRUE
F6FWH1,96%,0,32.41,1191,Query_58293,,F6FWH1,TRUE
F7DB09,99%,0,54.24,1263,Query_58294,,F7DB09,TRUE
F7SRQ3,99%,0,66.56,1231,Query_58295,,F7SRQ3,TRUE
F8AZR6,96%,2.00E-169,31.73,1191,Query_58296,,F8AZR6,TRUE
F8E4D9,96%,6.00E-149,30.2,1123,Query_58297,,F8E4D9,TRUE
F8F2E4,98%,0,51.47,1270,Query_58298,,F8F2E4,TRUE
F8GZC6,99%,0,66.59,1230,Query_58299,,F8GZC6,TRUE
F8K2K8,95%,0,32.69,1167,Query_58300,,F8K2K8,TRUE
F9RAW0,99%,0,73.69,1225,Query_58301,,F9RAW0,TRUE
F9W0G0,96%,4.00E-177,32.01,1196,Query_58302,,F9W0G0,TRUE
F9Y766,98%,0,61.73,1242,Query_58303,,F9Y766,TRUE
G0A5L1,99%,0,66.8,1223,Query_58304,,G0A5L1,TRUE
G0FQN3,99%,0,54.55,1209,Query_58305,,G0FQN3,TRUE
G1KBM2,99%,0,53.87,1271,Query_58306,,G1KBM2,TRUE
G1QTS1,99%,0,53.59,1250,Query_58307,,G1QTS1,TRUE
G1SXW3,99%,0,51.88,1218,Query_58308,,G1SXW3,TRUE
G2DYV6,99%,0,66.06,1252,Query_58309,,G2DYV6,TRUE
G2FIT3,100%,0,66.32,1234,Query_58310,,G2FIT3,TRUE
G2FWJ8,98%,0,54.12,1213,Query_58311,,G2FWJ8,TRUE
G2IUE6,99%,0,64.67,1242,Query_58312,,G2IUE6,TRUE
G2LJW7,99%,0,60.84,1234,Query_58313,,G2LJW7,TRUE
G3ITR9,99%,0,67.89,1226,Query_58314,,G3ITR9,TRUE
G3SYC9,99%,0,53.75,1251,Query_58315,,G3SYC9,TRUE
G3VJM1,99%,0,54.72,1264,Query_58316,,G3VJM1,TRUE
G4CZ83,96%,3.00E-168,31.5,1161,Query_58317,,G4CZ83,TRUE
G4E615,100%,0,64.54,1256,Query_58318,,G4E615,TRUE
G4R7K6,99%,0,63.13,1259,Query_58319,,G4R7K6,TRUE
G4SZ71,99%,0,66.69,1223,Query_58320,,G4SZ71,TRUE
G6F1B2,96%,8.00E-177,30.79,1164,Query_58321,,G6F1B2,TRUE
G7CMJ8,96%,4.00E-171,32.32,1191,Query_58322,,G7CMJ8,TRUE
G7GJG6,96%,8.00E-180,32.63,1192,Query_58323,,G7GJG6,TRUE
G7H0J4,96%,0,33.28,1193,Query_58324,,G7H0J4,TRUE
G7LVM3,99%,0,84.98,1231,Query_58325,,G7LVM3,TRUE
G7Z3X0,96%,4.00E-173,31.06,1163,Query_58326,,G7Z3X0,TRUE
G8NCY4,97%,0,32.23,1183,Query_58327,,G8NCY4,TRUE
G8QYQ3,98%,0,42.6,1180,Query_58328,,G8QYQ3,TRUE
G8UNZ5,99%,0,49.19,1229,Query_58329,,G8UNZ5,TRUE
H0A3M2,96%,3.00E-171,31.71,1166,Query_58330,,H0A3M2,TRUE
H0E7J4,96%,2.00E-163,31.41,1210,Query_58331,,H0E7J4,TRUE
H0HX96,99%,0,61.21,1265,Query_58332,,H0HX96,TRUE
H0IXD6,99%,0,66.56,1231,Query_58333,,H0IXD6,TRUE
H0K3P9,96%,8.00E-175,31.55,1184,Query_58334,,H0K3P9,TRUE
H0Q064,99%,0,62.71,1229,Query_58335,,H0Q064,TRUE
H0QHJ4,95%,5.00E-159,31.45,1182,Query_58336,,H0QHJ4,TRUE
H0R674,96%,0,32.79,1203,Query_58337,,H0R674,TRUE
H0UDL1,96%,0,37.28,1149,Query_58338,,H0UDL1,TRUE
H0VSR0,99%,0,53.47,1265,Query_58339,,H0VSR0,TRUE
H1DHD7,98%,0,46.45,1175,Query_58340,,H1DHD7,TRUE
H1G3C9,99%,0,65.6,1253,Query_58341,,H1G3C9,TRUE
H1YAC1,99%,0,59.52,1238,Query_58342,,H1YAC1,TRUE
H2CLR7,98%,0,60.02,1233,Query_58343,,H2CLR7,TRUE
H2MH00,99%,0,54.55,1260,Query_58344,,H2MH00,TRUE
H2N3B5,99%,0,53.99,1265,Query_58345,,H2N3B5,TRUE
H2T6W4,99%,0,53.19,1256,Query_58346,,H2T6W4,TRUE
H2Y1G0,99%,0,53.69,1269,Query_58347,,H2Y1G0,TRUE
H2Z6R3,99%,0,53.25,1262,Query_58348,,H2Z6R3,TRUE
H3B9U9,99%,0,53.26,1252,Query_58349,,H3B9U9,TRUE
H3CJI2,84%,0,49.83,1141,Query_58350,,H3CJI2,TRUE
H3G8D7,98%,0,54.78,1255,Query_58351,,H3G8D7,TRUE
H3NXP7,99%,0,60.62,1227,Query_58352,,H3NXP7,TRUE
H4F9F6,99%,0,61.83,1251,Query_58353,,H4F9F6,TRUE
H5SHG0,99%,0,65.3,1215,Query_58354,,H5SHG0,TRUE
H5SL33,96%,0,33.69,1179,Query_58355,,H5SL33,TRUE
H5TCE4,99%,0,67.86,1244,Query_58356,,H5TCE4,TRUE
H5UTH1,97%,2.00E-164,30.23,1195,Query_58357,,H5UTH1,TRUE
H5WZU0,96%,5.00E-175,31.47,1182,Query_58358,,H5WZU0,TRUE
H6L831,99%,0,60.96,1225,Query_58359,,H6L831,TRUE
H6N2I6,96%,2.00E-171,32.41,1203,Query_58360,,H6N2I6,TRUE
H6SN06,96%,3.00E-172,31.98,1230,Query_58361,,H6SN06,TRUE
H8FSY8,96%,2.00E-174,32.03,1155,Query_58362,,H8FSY8,TRUE
H8GNL7,99%,0,67.32,1224,Query_58363,,H8GNL7,TRUE
H8GYK6,95%,0,58.84,1194,Query_58364,,H8GYK6,TRUE
H8KWP1,99%,0,62.29,1231,Query_58365,,H8KWP1,TRUE
H8Z7S6,99%,0,66.38,1256,Query_58366,,H8Z7S6,TRUE
I0BIK7,96%,0,38.4,1144,Query_58367,,I0BIK7,TRUE
I0KGX9,99%,0,60.89,1259,Query_58368,,I0KGX9,TRUE
I0XQ28,99%,0,59.32,1245,Query_58369,,I0XQ28,TRUE
I1CCM8,98%,0,54.79,1222,Query_58370,,I1CCM8,TRUE
I1SKU5,96%,0,32.04,1165,Query_58371,,I1SKU5,TRUE
I1YHR3,99%,0,66.96,1232,Query_58372,,I1YHR3,TRUE
I2BDY8,100%,0,89.81,1227,Query_58373,,I2BDY8,TRUE
I2GPM3,98%,0,61,1260,Query_58374,,I2GPM3,TRUE
I2JJE8,99%,0,63.95,1232,Query_58375,,I2JJE8,TRUE
I2K6M5,96%,3.00E-157,29.08,1168,Query_58376,,I2K6M5,TRUE
I2NEW4,99%,0,63.95,1229,Query_58377,,I2NEW4,TRUE
I3CD57,99%,0,67.56,1233,Query_58378,,I3CD57,TRUE
I3E8N5,96%,0,37.99,1151,Query_58379,,I3E8N5,TRUE
I3JJQ4,99%,0,54.63,1269,Query_58380,,I3JJQ4,TRUE
I3TIS7,96%,3.00E-178,32.18,1169,Query_58381,,I3TIS7,TRUE
I3XDM3,99%,0,61.75,1256,Query_58382,,I3XDM3,TRUE
I3XY02,96%,4.00E-161,29.48,1156,Query_58383,,I3XY02,TRUE
I3Y9L0,99%,0,66.06,1252,Query_58384,,I3Y9L0,TRUE
I4AL61,99%,0,60.48,1242,Query_58385,,I4AL61,TRUE
I4B665,99%,0,56.56,1249,Query_58386,,I4B665,TRUE
I4CSX2,99%,0,66.88,1230,Query_58387,,I4CSX2,TRUE
I4D7D5,98%,0,55.11,1212,Query_58388,,I4D7D5,TRUE
I4EXA8,98%,0,63.2,1271,Query_58389,,I4EXA8,TRUE
I4JMT5,99%,0,65.94,1236,Query_58390,,I4JMT5,TRUE
I4N382,99%,0,66.34,1230,Query_58391,,I4N382,TRUE
I5C801,99%,0,61.92,1260,Query_58392,,I5C801,TRUE
I6XPT7,96%,8.00E-166,31.25,1157,Query_58393,,I6XPT7,TRUE
I7A4W8,99%,0,60.47,1223,Query_58394,,I7A4W8,TRUE
I7ZHZ3,99%,0,62.72,1277,Query_58395,,I7ZHZ3,TRUE
J1K055,99%,0,61.49,1246,Query_58396,,J1K055,TRUE
J1RA89,96%,5.00E-172,32.54,1189,Query_58397,,J1RA89,TRUE
J3AZL1,96%,0,38.07,1150,Query_58398,,J3AZL1,TRUE
J3HQG8,98%,0,62.54,1258,Query_58399,,J3HQG8,TRUE
J6LL60,99%,0,63.11,1249,Query_58400,,J6LL60,TRUE
J7ITW4,99%,0,54.76,1213,Query_58401,,J7ITW4,TRUE
J7L8Z3,95%,1.00E-177,31.72,1136,Query_58402,,J7L8Z3,TRUE
J7QQE8,99%,0,63.6,1240,Query_58403,,J7QQE8,TRUE
J9DJ06,99%,0,61.6,1237,Query_58404,,J9DJ06,TRUE
J9HSE3,97%,0,37.41,1147,Query_58405,,J9HSE3,TRUE
J9IJQ2,99%,0,51.93,1264,Query_58406,,J9IJQ2,TRUE
J9WNQ2,96%,0,32.54,1167,Query_58407,,J9WNQ2,TRUE
K0CFU2,99%,0,67.18,1233,Query_58408,,K0CFU2,TRUE
K0JZN6,99%,0,54.32,1213,Query_58409,,K0JZN6,TRUE
K0X9X8,99%,0,51.17,1227,Query_58410,,K0X9X8,TRUE
K1KYI7,96%,0,38.51,1143,Query_58411,,K1KYI7,TRUE
K1ZJ35,99%,0,63.02,1221,Query_58412,,K1ZJ35,TRUE
K2BVG1,99%,0,62.66,1222,Query_58413,,K2BVG1,TRUE
K2IYV8,99%,0,66.86,1217,Query_58414,,K2IYV8,TRUE
K2K367,96%,3.00E-166,30.89,1167,Query_58415,,K2K367,TRUE
K2M5U7,99%,0,61.84,1238,Query_58416,,K2M5U7,TRUE
K2NYN8,99%,0,62.24,1261,Query_58417,,K2NYN8,TRUE
K4KHL4,99%,0,66.21,1230,Query_58418,,K4KHL4,TRUE
K4RE87,96%,0,31.67,1171,Query_58419,,K4RE87,TRUE
K4ZD72,96%,0,37.49,1145,Query_58420,,K4ZD72,TRUE
K5BFW4,96%,2.00E-174,32.49,1179,Query_58421,,K5BFW4,TRUE
K5YN35,96%,6.00E-171,32.13,1161,Query_58422,,K5YN35,TRUE
K6BWK5,96%,0,36.73,1147,Query_58423,,K6BWK5,TRUE
K6H329,99%,0,59.53,1220,Query_58424,,K6H329,TRUE
K6W5P4,97%,4.00E-166,30.95,1186,Query_58425,,K6W5P4,TRUE
K6WR05,96%,6.00E-168,30.59,1209,Query_58426,,K6WR05,TRUE
K7GAT2,99%,0,54.44,1254,Query_58427,,K7GAT2,TRUE
K7R622,97%,0,33.42,1183,Query_58428,,K7R622,TRUE
K7W733,95%,0,31.78,1177,Query_58429,,K7W733,TRUE
K8GL67,95%,3.00E-171,30.2,1242,Query_58430,,K8GL67,TRUE
K8VZZ9,100%,0,81.17,1227,Query_58431,,K8VZZ9,TRUE
K9HHX9,96%,1.00E-179,30.92,1163,Query_58432,,K9HHX9,TRUE
K9Q1C5,95%,0,33.09,1184,Query_58433,,K9Q1C5,TRUE
K9QCE0,96%,0,31.65,1187,Query_58434,,K9QCE0,TRUE
K9R9L2,96%,0,31.53,1180,Query_58435,,K9R9L2,TRUE
K9RUE4,96%,0,31.59,1185,Query_58436,,K9RUE4,TRUE
K9S5E5,95%,0,31.05,1199,Query_58437,,K9S5E5,TRUE
K9SH76,95%,0,31.91,1191,Query_58438,,K9SH76,TRUE
K9SW62,95%,0,32.01,1174,Query_58439,,K9SW62,TRUE
K9T0S3,96%,0,32.63,1194,Query_58440,,K9T0S3,TRUE
K9TN65,95%,0,31.82,1201,Query_58441,,K9TN65,TRUE
K9V3R3,95%,1.00E-179,31.98,1176,Query_58442,,K9V3R3,TRUE
K9VB27,95%,1.00E-172,30.43,1231,Query_58443,,K9VB27,TRUE
K9VV74,95%,0,30.68,1214,Query_58444,,K9VV74,TRUE
K9WEK1,95%,0,31.63,1190,Query_58445,,K9WEK1,TRUE
K9X7K9,95%,2.00E-180,31.49,1183,Query_58446,,K9X7K9,TRUE
K9YGS5,95%,3.00E-179,31.11,1203,Query_58447,,K9YGS5,TRUE
L0A769,99%,0,59.87,1241,Query_58448,,L0A769,TRUE
L0DC42,99%,0,56.68,1237,Query_58449,,L0DC42,TRUE
L0DQV7,99%,0,67.76,1257,Query_58450,,L0DQV7,TRUE
L0GKW6,99%,0,66.64,1230,Query_58451,,L0GKW6,TRUE
L0GVF5,99%,0,65.95,1255,Query_58452,,L0GVF5,TRUE
L0J0C8,99%,0,62.88,1248,Query_58453,,L0J0C8,TRUE
L0NFP6,99%,0,60.73,1257,Query_58454,,L0NFP6,TRUE
L1J673,98%,0,55.77,1227,Query_58455,,L1J673,TRUE
L1MH83,96%,1.00E-172,31.52,1169,Query_58456,,L1MH83,TRUE
L5N9Z2,96%,0,37.92,1151,Query_58457,,L5N9Z2,TRUE
L7FJK9,96%,5.00E-174,31.07,1172,Query_58458,,L7FJK9,TRUE
L7KL45,96%,1.00E-180,32.66,1203,Query_58459,,L7KL45,TRUE
L7LFJ4,96%,9.00E-176,32.67,1193,Query_58460,,L7LFJ4,TRUE
L8GXD5,99%,0,53.94,1220,Query_58461,,L8GXD5,TRUE
L8JFN6,99%,0,73.67,1224,Query_58462,,L8JFN6,TRUE
L8LMK8,96%,0,32.02,1184,Query_58463,,L8LMK8,TRUE
L9M9K4,99%,0,62.52,1229,Query_58464,,L9M9K4,TRUE
M0QP10,96%,1.00E-173,32.41,1200,Query_58465,,M0QP10,TRUE
M1FD54,99%,0,62.3,1232,Query_58466,,M1FD54,TRUE
M1MN62,99%,0,53.15,1213,Query_58467,,M1MN62,TRUE
M1UL94,96%,1.00E-166,30.92,1221,Query_58468,,M1UL94,TRUE
M1WQJ5,96%,9.00E-179,31.14,1184,Query_58469,,M1WQJ5,TRUE
M1YVB7,96%,5.00E-135,28.32,1209,Query_58470,,M1YVB7,TRUE
M2UPE5,99%,0,66.88,1230,Query_58471,,M2UPE5,TRUE
M3V9V8,96%,1.00E-172,32.46,1203,Query_58472,,M3V9V8,TRUE
M5F9I1,99%,0,60.97,1269,Query_58473,,M5F9I1,TRUE
M5SXR9,100%,0,54.12,1233,Query_58474,,M5SXR9,TRUE
M6D5K6,99%,0,59.64,1245,Query_58475,,M6D5K6,TRUE
M7AE06,96%,6.00E-177,32.47,1203,Query_58476,,M7AE06,TRUE
M7NSB7,98%,0,59.85,1205,Query_58477,,M7NSB7,TRUE
